"Animal Number","Animal Tag Id","Animal Life No. ","Lactation Days","Day Production","Date","Rumination Minutes","Intake Total","Rest Feed","Failures","Milkings","Fat/Protein Ratio","SCC Indication","Refusals","Day production Dev."
"86","3087212","US DD1610","279","54.2","2026-04-02","530","12.91","0.68","0","2","1.23","","1","-3.53"
"109","3353222","US DD1611","241","58.0","2026-04-01","551","15.87","0.23","0","3","1.27","","0","0.44"
"109","3353222","US DD1611","242","58.6","2026-04-02","515","10.86","0.17","0","2","1.31","","0","0.66"
"1230","","US DD1614","","","2026-04-01","","","","","","","","",""
"1230","","US DD1614","","","2026-04-02","","","","","","","","",""
"252","6641942","US DD1617","7","39.5","2026-04-01","434","9.38","0.35","0","3","1.48","","9","10.14"
"252","6641942","US DD1617","8","55.6","2026-04-02","500","8.75","0.15","0","3","1.39","","10","20.72"
"1234","","US DD1619","","","2026-04-01","","","","","","","","",""
"1234","","US DD1619","","","2026-04-02","","","","","","","","",""
"1236","","US DD1621","","","2026-04-01","","","","","","","","",""
"1236","","US DD1621","","","2026-04-02","","","","","","","","",""
"1237","","US DD1622","","","2026-04-01","","","","","","","","",""
"1237","","US DD1622","","","2026-04-02","","","","","","","","",""
"1238","","US DD1623","","","2026-04-01","","","","","","","","",""
"1238","","US DD1623","","","2026-04-02","","","","","","","","",""
"64","3087236","US DD1624","","","2026-04-01","","","","","","","","",""
"64","3087236","US DD1624","","","2026-04-02","","","","","","","","",""
"346","3183472","US DD1625","11","49.8","2026-04-01","599","10.44","0.16","2","1","1.02","","2","-3.31"
"346","3183472","US DD1625","12","67.9","2026-04-02","639","16.86","0.28","0","4","1.16","","2","11.68"
"1242","","US DD1630","","","2026-04-01","","","","","","","","",""
"1242","","US DD1630","","","2026-04-02","","","","","","","","",""
"1243","","US DD1629","","","2026-04-01","","","","","","","","",""
"1243","","US DD1629","","","2026-04-02","","","","","","","","",""
"1245","","US DD1633","","","2026-04-01","","","","","","","","",""
"1245","","US DD1633","","","2026-04-02","","","","","","","","",""
"204","5925507","US DD1634","2","40.8","2026-04-01","449","4.66","0.06","0","3","0.93","","4","6.39"
"204","5925507","US DD1634","3","49.8","2026-04-02","621","5.36","0.11","0","3","0.95","","1","4.41"
"1247","","US DD1635","","","2026-04-01","","","","","","","","",""
"1247","","US DD1635","","","2026-04-02","","","","","","","","",""
"1248","","US DD1636","","","2026-04-01","","","","","","","","",""
"1248","","US DD1636","","","2026-04-02","","","","","","","","",""
"1249","","US DD1637","","","2026-04-01","","","","","","","","",""
"1249","","US DD1637","","","2026-04-02","","","","","","","","",""
"1250","","US DD1638","","","2026-04-01","","","","","","","","",""
"1250","","US DD1638","","","2026-04-02","","","","","","","","",""
"1251","","US DD1639","","","2026-04-01","","","","","","","","",""
"1251","","US DD1639","","","2026-04-02","","","","","","","","",""
"60","3087116","US DD1640","2","35.9","2026-04-01","458","4.16","0.91","0","2","1.37","","0","2.87"
"60","3087116","US DD1640","3","40.1","2026-04-02","473","4.80","0.11","0","2","1.27","","0","2.20"
"1253","","US DD1641","","","2026-04-01","","","","","","","","",""
"1253","","US DD1641","","","2026-04-02","","","","","","","","",""
"30","3087392","US DD1646","","","2026-04-01","","","","","","","","",""
"30","3087392","US DD1646","","","2026-04-02","","","","","","","","",""
"216","6634679","US DD1642","222","70.3","2026-04-01","440","6.70","4.16","0","1","1.27","","0","-15.21"
"216","6634679","US DD1642","223","75.6","2026-04-02","542","13.33","2.89","0","2","1.34","","0","-8.60"
"1256","","US DD1647","","","2026-04-01","","","","","","","","",""
"1256","","US DD1647","","","2026-04-02","","","","","","","","",""
"257","6634640","US DD1648","","0.0","2026-04-01","307","","","0","2","","","6","0.00"
"257","6634640","US DD1648","","0.0","2026-04-02","374","","","0","1","","","7","0.00"
"247","6641939","US DD1649","8","52.5","2026-04-01","465","9.18","0.28","2","3","0.99","","10","9.04"
"247","6641939","US DD1649","9","57.3","2026-04-02","646","11.43","0.25","0","4","1.04","","12","10.58"
"265","6641319","US DD1650","8","58.2","2026-04-01","534","10.58","0.23","0","4","0.93","","8","9.26"
"265","6641319","US DD1650","9","59.3","2026-04-02","502","10.58","0.16","1","3","0.93","","6","7.50"
"137","3087194","US DD1652","4","41.9","2026-04-01","486","4.81","1.17","0","2","1.02","","0","0.00"
"137","3087194","US DD1652","5","44.3","2026-04-02","527","5.93","0.39","0","2","1.10","","3","1.10"
"1261","","US DD1653","2","","2026-04-01","","","","","","","","",""
"1261","","US DD1653","3","","2026-04-02","","","","","","","","",""
"27","3087387","US DD1655","","","2026-04-01","","","","","","","","",""
"27","3087387","US DD1655","","","2026-04-02","0","","","","","","","",""
"2","3086479","US DD1654","12","47.8","2026-04-01","621","12.49","1.29","0","2","1.06","","4","7.28"
"2","3086479","US DD1654","13","52.0","2026-04-02","601","12.06","0.28","0","2","1.03","","3","8.16"
"1264","","US DD1656","","","2026-04-01","","","","","","","","",""
"1264","","US DD1656","","","2026-04-02","","","","","","","","",""
"17","3086731","US DD1660","326","87.5","2026-04-01","289","19.17","0.26","0","3","1.39","","1","-1.32"
"17","3086731","US DD1660","327","76.9","2026-04-02","631","11.61","0.94","1","1","1.46","23","0","-11.46"
"39","6642027","US DD1662","477","","2026-04-01","622","","","","","","","",""
"39","6642027","US DD1662","478","","2026-04-02","543","","","","","","","",""
"203","5926241","US DD1671","82","116.8","2026-04-01","596","13.40","6.95","0","2","1.14","","0","-11.68"
"203","5926241","US DD1671","83","122.6","2026-04-02","628","13.40","6.42","0","2","1.19","","0","-5.51"
"1266","","US DD1672","","","2026-04-01","","","","","","","","",""
"1266","","US DD1672","","","2026-04-02","","","","","","","","",""
"746","3351299","US DD1674","10","63.9","2026-04-01","543","12.77","0.21","0","3","1.08","","3","10.80"
"746","3351299","US DD1674","11","67.5","2026-04-02","568","15.59","0.23","0","4","1.06","","3","11.02"
"43","3086557","US DD1675","42","49.4","2026-04-01","276","6.67","5.35","0","1","1.07","126","0","-52.91"
"43","3086557","US DD1675","43","40.8","2026-04-02","607","25.00","0.97","2","3","1.33","575","1","-57.32"
"1268","","US DD1676","","","2026-04-01","","","","","","","","",""
"1268","","US DD1676","","","2026-04-02","","","","","","","","",""
"1269","","US DD1677","","","2026-04-01","","","","","","","","",""
"1269","","US DD1677","","","2026-04-02","","","","","","","","",""
"1270","","US DD1679","","","2026-04-01","","","","","","","","",""
"1270","","US DD1679","","","2026-04-02","","","","","","","","",""
"1271","","US DD1680","","","2026-04-01","","","","","","","","",""
"1271","","US DD1680","","","2026-04-02","","","","","","","","",""
"193","6635122","US DD1687","230","73.6","2026-04-01","509","16.96","0.23","0","3","1.67","77","11","-5.95"
"193","6635122","US DD1687","231","75.8","2026-04-02","564","15.95","0.26","1","3","1.72","","0","-3.75"
"188","6632868","US DD1683","513","","2026-04-01","626","","","","","","","",""
"188","6632868","US DD1683","514","","2026-04-02","450","","","","","","","",""
"568","3184472","US DD1699","50","98.8","2026-04-01","376","17.02","0.35","0","4","1.08","724","1","4.19"
"568","3184472","US DD1699","51","71.6","2026-04-02","606","18.04","0.30","0","3","1.12","1020","0","-22.27"
"212","6635120","US DD1693","332","","2026-04-01","540","","","","","","","",""
"212","6635120","US DD1693","333","","2026-04-02","501","","","","","","","",""
"208","6633192","US DD1689","120","110.4","2026-04-01","247","21.31","0.47","0","5","1.26","23","4","-9.48"
"208","6633192","US DD1689","121","115.5","2026-04-02","593","21.37","0.37","0","4","1.28","","0","-3.97"
"192","3543451","US DD1686","234","51.6","2026-04-01","458","13.63","0.21","0","3","1.48","3203","1","-3.53"
"192","3543451","US DD1686","235","54.7","2026-04-02","557","13.45","0.28","2","2","1.38","2758","0","-0.44"
"210","6632735","US DD1691","394","75.8","2026-04-01","453","14.46","0.34","0","4","1.40","","15","-5.95"
"210","6632735","US DD1691","395","79.1","2026-04-02","574","15.60","0.37","0","4","1.40","85","3","-2.87"
"131","3087351","US DD1696","27","123.0","2026-04-01","465","18.27","0.33","0","4","1.13","","0","0.44"
"131","3087351","US DD1696","28","119.5","2026-04-02","591","19.47","0.32","0","4","1.11","","0","-2.20"
"138","3086806","US DD1697","569","38.4","2026-04-01","514","13.62","0.14","0","3","1.30","","4","-1.76"
"138","3086806","US DD1697","570","39.0","2026-04-02","436","5.86","1.08","0","1","1.27","","1","-1.32"
"121","3087395","US DD1700","35","122.1","2026-04-01","482","20.18","0.44","0","4","1.27","99","1","15.21"
"121","3087395","US DD1700","36","125.7","2026-04-02","535","19.29","0.43","0","3","1.04","99","0","16.53"
"1272","","US 1703","","","2026-04-01","","","","","","","","",""
"1272","","US 1703","","","2026-04-02","","","","","","","","",""
"1274","","US DD1705","","","2026-04-01","","","","","","","","",""
"1274","","US DD1705","","","2026-04-02","","","","","","","","",""
"217","6634709","US DD1706","40","126.5","2026-04-01","570","18.21","0.30","0","3","1.08","11","1","-0.22"
"217","6634709","US DD1706","41","140.0","2026-04-02","629","20.06","0.43","0","4","1.05","23","0","11.46"
"67","3086685","US DD1707","2","38.6","2026-04-01","426","4.44","0.59","0","2","1.14","","0","5.07"
"67","3086685","US DD1707","3","43.9","2026-04-02","304","5.08","0.09","0","2","1.05","","0","2.65"
"1276","","US DD1708","","","2026-04-01","","","","","","","","",""
"1276","","US DD1708","","","2026-04-02","","","","","","","","",""
"218","6632897","US DD1712","74","94.1","2026-04-01","274","16.73","0.35","0","3","1.10","226","0","-6.83"
"218","6632897","US DD1712","75","98.5","2026-04-02","344","13.33","0.25","0","2","1.13","","0","-2.20"
"223","6632661","US DD1714","314","50.5","2026-04-01","354","16.43","0.25","0","3","1.63","112","0","0.44"
"223","6632661","US DD1714","315","52.9","2026-04-02","468","12.14","0.75","0","2","1.52","","0","2.20"
"224","6642406","US DD1716","10","66.1","2026-04-01","520","14.40","0.19","0","3","1.03","206","0","11.68"
"224","6642406","US DD1716","11","56.2","2026-04-02","584","10.77","2.57","0","2","1.05","","0","0.00"
"1278","","US DD1719","","","2026-04-01","","","","","","","","",""
"1278","","US DD1719","","","2026-04-02","","","","","","","","",""
"1279","","US DD1720","","","2026-04-01","","","","","","","","",""
"1279","","US DD1720","","","2026-04-02","","","","","","","","",""
"1277","","US DD1715","","","2026-04-01","","","","","","","","",""
"1277","","US DD1715","","","2026-04-02","","","","","","","","",""
"1280","","US DD1721","","","2026-04-01","","","","","","","","",""
"1280","","US DD1721","","","2026-04-02","","","","","","","","",""
"227","6632644","US DD1723","375","87.1","2026-04-01","358","21.01","0.33","0","5","1.50","1067","3","-12.57"
"227","6632644","US DD1723","376","98.8","2026-04-02","612","14.58","0.21","0","3","1.43","1067","0","-0.66"
"236","6632625","US DD1722","19","63.5","2026-04-01","523","12.63","0.33","1","3","1.05","","5","6.83"
"236","6632625","US DD1722","20","66.6","2026-04-02","604","13.26","0.26","0","3","1.05","","9","6.39"
"4","3086632","US DD1724","20","20.1","2026-04-01","98","6.31","7.43","0","1","1.30","","0","-12.13"
"4","3086632","US DD1724","21","38.6","2026-04-02","634","10.83","1.97","0","2","1.34","629","0","4.19"
"1283","","US DD1726","","","2026-04-01","","","","","","","","",""
"1283","","US DD1726","","","2026-04-02","","","","","","","","",""
"52","3087406","DD1733","8","65.7","2026-04-01","529","9.59","0.32","0","2","0.94","","2","12.79"
"52","3087406","DD1733","9","69.0","2026-04-02","588","13.12","0.24","0","3","0.99","","7","11.24"
"1284","","US DD1731","","","2026-04-01","","","","","","","","",""
"1284","","US DD1731","","","2026-04-02","","","","","","","","",""
"1286","","US 1734","","","2026-04-01","","","","","","","","",""
"1286","","US 1734","","","2026-04-02","","","","","","","","",""
"1287","","US DD1736","","","2026-04-01","","","","","","","","",""
"1287","","US DD1736","","","2026-04-02","","","","","","","","",""
"1288","","US DD1737","","","2026-04-01","","","","","","","","",""
"1288","","US DD1737","","","2026-04-02","","","","","","","","",""
"266","6640786","US 1738","16","58.4","2026-04-01","489","9.17","0.16","0","2","1.12","","2","1.98"
"266","6640786","US 1738","17","56.7","2026-04-02","597","12.77","0.67","0","2","1.10","","0","-0.44"
"226","6634736","US DD1739","305","40.3","2026-04-01","502","11.85","0.15","0","3","1.40","","4","-3.75"
"226","6634736","US DD1739","306","41.7","2026-04-02","470","10.09","0.08","0","2","1.38","","0","-2.20"
"1290","","US DD1740","","","2026-04-01","","","","","","","","",""
"1290","","US DD1740","","","2026-04-02","","","","","","","","",""
"1291","","US 1741","","","2026-04-01","","","","","","","","",""
"1291","","US 1741","","","2026-04-02","","","","","","","","",""
"1292","","US DD1743","","","2026-04-01","","","","","","","","",""
"1292","","US DD1743","","","2026-04-02","","","","","","","","",""
"3","3086603","US 1744","9","52.0","2026-04-01","499","14.74","0.65","0","3","1.04","","1","9.48"
"3","3086603","US 1744","10","56.7","2026-04-02","527","13.69","0.30","0","3","1.03","","3","10.58"
"1294","","US 1745","","","2026-04-01","","","","","","","","",""
"1294","","US 1745","","","2026-04-02","","","","","","","","",""
"184","3183423","US DD1747","8","12.8","2026-04-01","485","8.54","0.90","7","0","0.76","","0","3.31"
"184","3183423","US DD1747","9","15.0","2026-04-02","506","7.13","0.18","4","1","0.81","","4","4.63"
"105","3087401","US DD1748","126","105.6","2026-04-01","442","22.38","0.37","0","4","1.30","81","0","-10.14"
"105","3087401","US DD1748","127","90.4","2026-04-02","684","12.32","0.26","0","2","1.26","83","0","-24.03"
"163","3352744","US DD1751","19","67.0","2026-04-01","469","12.56","0.25","0","4","0.92","","5","1.54"
"163","3352744","US DD1751","20","68.3","2026-04-02","481","14.67","0.28","0","4","0.89","","3","1.32"
"12","3086327","US DD1752","","","2026-04-01","","","","","","","","",""
"12","3086327","US DD1752","","","2026-04-02","","","","","","","","",""
"144","3087427","US DD1755","6","39.0","2026-04-01","412","7.05","0.16","1","3","0.87","","8","1.54"
"144","3087427","US DD1755","7","41.4","2026-04-02","484","7.83","0.10","0","3","0.88","","8","11.02"
"1299","","US DD1756","","","2026-04-01","","","","","","","","",""
"1299","","US DD1756","","","2026-04-02","","","","","","","","",""
"145","3086699","US DD1758","8","50.0","2026-04-01","477","9.95","0.17","0","4","0.93","","9","12.13"
"145","3086699","US DD1758","9","51.8","2026-04-02","563","11.43","0.14","0","3","0.90","","4","9.70"
"128","3087160","US DD1759","411","","2026-04-01","522","","","","","","","",""
"128","3087160","US DD1759","412","","2026-04-02","365","","","","","","","",""
"1301","","US DD1760","","","2026-04-01","","","","","","","","",""
"1301","","US DD1760","","","2026-04-02","","","","","","","","",""
"146","3087034","US DD1761","6","43.0","2026-04-01","547","5.86","1.46","0","2","1.00","","0","1.10"
"146","3087034","US DD1761","7","44.8","2026-04-02","494","7.05","0.26","0","2","1.04","","0","11.02"
"58","3086115","US DD1766","367","71.2","2026-04-01","520","14.05","0.19","0","3","1.31","260","1","-1.32"
"58","3086115","US DD1766","368","75.8","2026-04-02","572","15.18","0.22","0","3","1.25","194","0","2.65"
"59","3087697","US DD1767","380","22.3","2026-04-01","384","2.56","3.71","0","1","1.67","612","0","-5.73"
"59","3087697","US DD1767","381","","2026-04-02","573","0.00","5.82","","","","","",""
"37","3087451","US DD1768","351","59.7","2026-04-01","601","12.35","1.56","0","2","1.45","","1","-4.41"
"37","3087451","US DD1768","352","62.2","2026-04-02","602","12.77","0.88","0","2","1.51","","0","-1.98"
"164","3542845","US DD1769","0","24.3","2026-04-01","228","2.56","0.77","0","2","0.68","","2","0.00"
"164","3542845","US DD1769","1","53.8","2026-04-02","382","4.52","0.10","0","3","0.71","","8","14.77"
"89","3087349","US DD1763","306","79.1","2026-04-01","472","18.87","0.34","0","4","1.34","69","1","-2.20"
"89","3087349","US DD1763","307","81.3","2026-04-02","585","12.86","0.20","1","2","1.31","69","0","0.00"
"1304","","US DD1773","","","2026-04-01","","","","","","","","",""
"1304","","US DD1773","","","2026-04-02","","","","","","","","",""
"1305","","US DD1774","","","2026-04-01","","","","","","","","",""
"1305","","US DD1774","","","2026-04-02","","","","","","","","",""
"117","3087338","US DD1775","8","39.5","2026-04-01","473","11.33","0.46","8","3","1.14","","3","16.31"
"117","3087338","US DD1775","9","41.4","2026-04-02","531","11.71","0.18","1","2","1.05","","5","14.55"
"1307","","US DD1776","","","2026-04-01","","","","","","","","",""
"1307","","US DD1776","","","2026-04-02","","","","","","","","",""
"1308","","US DD1777","","","2026-04-01","","","","","","","","",""
"1308","","US DD1777","","","2026-04-02","","","","","","","","",""
"1309","","US DD1778","","","2026-04-01","","","","","","","","",""
"1309","","US DD1778","","","2026-04-02","","","","","","","","",""
"1310","","US DD1780","","","2026-04-01","","","","","","","","",""
"1310","","US DD1780","","","2026-04-02","","","","","","","","",""
"1311","","US DD1781","","","2026-04-01","","","","","","","","",""
"1311","","US DD1781","","","2026-04-02","","","","","","","","",""
"1312","","US DD1785","","","2026-04-01","","","","","","","","",""
"1312","","US DD1785","","","2026-04-02","","","","","","","","",""
"1313","","US DD1786","","","2026-04-01","","","","","","","","",""
"1313","","US DD1786","","","2026-04-02","","","","","","","","",""
"1314","","US DD1787","","","2026-04-01","","","","","","","","",""
"1314","","US DD1787","","","2026-04-02","","","","","","","","",""
"215","6641856","US 1788","21","73.6","2026-04-01","441","12.84","0.21","0","3","1.00","","3","7.28"
"215","6641856","US 1788","22","83.3","2026-04-02","639","14.53","0.25","0","4","1.05","","4","13.89"
"1316","","US DD1789","","","2026-04-01","","","","","","","","",""
"1316","","US DD1789","","","2026-04-02","","","","","","","","",""
"1317","","US 1789","","","2026-04-01","","","","","","","","",""
"1317","","US 1789","","","2026-04-02","","","","","","","","",""
"1318","","US 1790","","","2026-04-01","","","","","","","","",""
"1318","","US 1790","","","2026-04-02","","","","","","","","",""
"1319","","US DD1791","","","2026-04-01","","","","","","","","",""
"1319","","US DD1791","","","2026-04-02","","","","","","","","",""
"238","6634733","US DD1798","206","75.8","2026-04-01","458","11.49","0.29","0","3","1.29","","10","1.32"
"238","6634733","US DD1798","207","72.5","2026-04-02","537","15.60","0.47","0","3","1.26","","0","-1.98"
"232","6632637","US DD1792","150","104.1","2026-04-01","490","20.00","0.80","0","3","1.45","40","2","-4.85"
"232","6632637","US DD1792","151","112.4","2026-04-02","640","23.69","0.54","1","3","1.30","","0","3.75"
"243","6633246","US DD1803","107","104.7","2026-04-01","456","21.55","0.42","0","4","1.23","19","2","-5.95"
"243","6633246","US DD1803","108","112.9","2026-04-02","466","13.45","0.19","1","2","1.25","","1","1.98"
"239","6641905","US DD1799","43","133.6","2026-04-01","586","16.19","0.40","0","3","1.16","","0","-1.54"
"239","6641905","US DD1799","44","143.1","2026-04-02","675","22.92","0.47","0","4","1.02","","0","6.17"
"235","6633202","US DD1795","196","110.0","2026-04-01","559","18.13","0.35","0","3","1.23","","0","-4.41"
"235","6633202","US DD1795","197","116.8","2026-04-02","597","17.71","0.36","0","4","1.28","","0","1.10"
"240","6633288","US DD1800","348","22.5","2026-04-01","427","5.01","5.07","0","1","1.44","","1","-3.31"
"240","6633288","US DD1800","349","22.5","2026-04-02","460","5.08","5.13","0","1","1.43","","0","-3.09"
"241","6634711","US DD1801","389","49.6","2026-04-01","496","11.92","0.64","0","2","1.39","","0","-1.54"
"241","6634711","US DD1801","390","51.1","2026-04-02","497","10.37","0.11","0","2","1.45","","0","0.00"
"237","6635029","US DD1797","376","","2026-04-01","463","","","","","","","",""
"237","6635029","US DD1797","377","","2026-04-02","559","","","","","","","",""
"1320","","US DD1804","","","2026-04-01","","","","","","","","",""
"1320","","US DD1804","","","2026-04-02","","","","","","","","",""
"233","6634664","US DD1793","317","67.7","2026-04-01","520","6.63","5.94","0","1","1.31","","0","-3.75"
"233","6634664","US DD1793","318","67.0","2026-04-02","388","13.33","2.72","0","2","1.37","","0","-3.75"
"1321","","US DD1805","","","2026-04-01","","","","","","","","",""
"1321","","US DD1805","","","2026-04-02","","","","","","","","",""
"1322","","US DD1806","","","2026-04-01","","","","","","","","",""
"1322","","US DD1806","","","2026-04-02","","","","","","","","",""
"244","6632803","US DD1810","218","75.4","2026-04-01","359","17.44","0.28","0","3","1.38","419","1","-7.05"
"244","6632803","US DD1810","219","56.0","2026-04-02","411","17.92","0.26","0","3","1.41","651","0","-24.69"
"245","6634963","US DD1811","165","","2026-04-01","216","","","","","","","",""
"245","6634963","US DD1811","166","","2026-04-02","26","","","","","","","",""
"1323","3543443","US DD1812","","","2026-04-01","393","","","","","","","",""
"1323","3543443","US DD1812","","0.0","2026-04-02","392","","","0","0","","","2","0.00"
"1324","","US DD1813","","","2026-04-01","","","","","","","","",""
"1324","","US DD1813","","","2026-04-02","","","","","","","","",""
"1325","","US 1815","","","2026-04-01","","","","","","","","",""
"1325","","US 1815","","","2026-04-02","","","","","","","","",""
"248","6635044","US DD1816","321","78.9","2026-04-01","493","15.83","0.25","0","3","1.29","3182","1","-6.61"
"248","6635044","US DD1816","322","83.3","2026-04-02","577","19.29","0.32","0","3","1.28","2179","0","-2.87"
"253","6634702","US DD1821","460","54.9","2026-04-01","417","14.11","0.18","0","3","1.21","","4","-3.75"
"253","6634702","US DD1821","461","60.2","2026-04-02","437","13.97","0.17","0","3","1.22","","4","1.10"
"136","3087368","US DD1819","225","69.0","2026-04-01","567","11.92","0.21","0","2","1.22","","0","-7.28"
"136","3087368","US DD1819","226","68.1","2026-04-02","575","11.64","2.45","0","2","1.25","","0","-7.94"
"260","6634655","US DD1828","181","50.0","2026-04-01","279","6.67","6.64","0","1","1.31","","0","-22.71"
"260","6634655","US DD1828","182","54.5","2026-04-02","374","6.67","8.50","0","1","1.21","","0","-16.75"
"256","6634673","US DD1824","175","115.1","2026-04-01","616","19.76","0.40","0","4","1.35","","0","-0.44"
"256","6634673","US DD1824","176","81.1","2026-04-02","601","18.93","0.41","1","3","1.28","","1","-32.19"
"261","6634657","US DD1829","130","115.5","2026-04-01","564","20.00","0.29","0","3","1.32","102","0","-2.43"
"261","6634657","US DD1829","131","111.6","2026-04-02","623","13.33","3.51","0","2","1.23","","0","-6.17"
"258","6641953","US DD1826","351","","2026-04-01","634","","","","","","","",""
"258","6641953","US DD1826","352","","2026-04-02","550","","","","","","","",""
"1326","","US DD1326","","","2026-04-01","","","","","","","","",""
"1326","","US DD1326","","","2026-04-02","","","","","","","","",""
"1327","","US DD1832","","","2026-04-01","","","","","","","","",""
"1327","","US DD1832","","","2026-04-02","","","","","","","","",""
"1328","","US DD1833","","","2026-04-01","","","","","","","","",""
"1328","","US DD1833","","","2026-04-02","","","","","","","","",""
"231","6635053","US DD1834","210","27.3","2026-04-01","428","9.29","0.61","0","2","1.42","","0","-0.88"
"231","6635053","US DD1834","211","12.8","2026-04-02","319","5.24","9.03","0","1","1.34","","0","-13.89"
"221","6635124","US DD1836","200","101.0","2026-04-01","474","13.33","5.63","0","2","1.34","","0","4.63"
"221","6635124","US DD1836","201","101.2","2026-04-02","487","13.33","6.49","0","2","1.33","","0","4.63"
"1329","","US DD1835","","","2026-04-01","","","","","","","","",""
"1329","","US DD1835","","","2026-04-02","","","","","","","","",""
"1331","","US DD1841","","","2026-04-01","","","","","","","","",""
"1331","","US DD1841","","","2026-04-02","","","","","","","","",""
"1330","","US DD1840","","","2026-04-01","","","","","","","","",""
"1330","","US DD1840","","","2026-04-02","","","","","","","","",""
"1332","","US DD1842","","","2026-04-01","","","","","","","","",""
"1332","","US DD1842","","","2026-04-02","","","","","","","","",""
"787","3184144","US DD1846","220","37.7","2026-04-01","443","14.18","0.20","0","3","1.65","","1","-3.53"
"787","3184144","US DD1846","221","40.3","2026-04-02","506","10.37","1.10","0","2","1.71","","1","-1.10"
"1335","","US DD1848","","","2026-04-01","","","","","","","","",""
"1335","","US DD1848","","","2026-04-02","","","","","","","","",""
"1336","","US DD1849","","","2026-04-01","","","","","","","","",""
"1336","","US DD1849","","","2026-04-02","","","","","","","","",""
"1337","","US DD1851","","","2026-04-01","","","","","","","","",""
"1337","","US DD1851","","","2026-04-02","","","","","","","","",""
"1338","","US DD1852","","","2026-04-01","","","","","","","","",""
"1338","","US DD1852","","","2026-04-02","","","","","","","","",""
"1339","","US DD1853","","","2026-04-01","","","","","","","","",""
"1339","","US DD1853","","","2026-04-02","","","","","","","","",""
"1340","","US DD1855","","","2026-04-01","","","","","","","","",""
"1340","","US DD1855","","","2026-04-02","","","","","","","","",""
"1341","","US DD1856","","","2026-04-01","","","","","","","","",""
"1341","","US DD1856","","","2026-04-02","","","","","","","","",""
"1342","","US DD1858","","","2026-04-01","","","","","","","","",""
"1342","","US DD1858","","","2026-04-02","","","","","","","","",""
"1343","","US 1859","","","2026-04-01","","","","","","","","",""
"1343","","US 1859","","","2026-04-02","","","","","","","","",""
"1345","","US DD1861","","","2026-04-01","","","","","","","","",""
"1345","","US DD1861","","","2026-04-02","","","","","","","","",""
"1344","","US DD1860","","","2026-04-01","","","","","","","","",""
"1344","","US DD1860","","","2026-04-02","","","","","","","","",""
"1347","","US DD1863","","","2026-04-01","","","","","","","","",""
"1347","","US DD1863","","","2026-04-02","","","","","","","","",""
"1346","","US DD1862","","","2026-04-01","","","","","","","","",""
"1346","","US DD1862","","","2026-04-02","","","","","","","","",""
"1348","","US DD1864","","","2026-04-01","","","","","","","","",""
"1348","","US DD1864","","","2026-04-02","","","","","","","","",""
"1349","","US DD1865","","","2026-04-01","","","","","","","","",""
"1349","","US DD1865","","","2026-04-02","","","","","","","","",""
"1350","","US DD1866","","","2026-04-01","","","","","","","","",""
"1350","","US DD1866","","","2026-04-02","","","","","","","","",""
"1351","","US DD1867","","","2026-04-01","","","","","","","","",""
"1351","","US DD1867","","","2026-04-02","","","","","","","","",""
"1353","","US DD1869","","","2026-04-01","","","","","","","","",""
"1353","","US DD1869","","","2026-04-02","","","","","","","","",""
"1354","","US DD1870","","","2026-04-01","","","","","","","","",""
"1354","","US DD1870","","","2026-04-02","","","","","","","","",""
"270","6642008","US DD1871","142","114.2","2026-04-01","442","22.98","0.52","0","4","1.39","159","1","0.88"
"270","6642008","US DD1871","143","114.9","2026-04-02","629","18.99","0.37","1","2","1.37","","0","1.32"
"1355","","US DD1872","","","2026-04-01","","","","","","","","",""
"1355","","US DD1872","","","2026-04-02","","","","","","","","",""
"1356","","US DD1873","","","2026-04-01","","","","","","","","",""
"1356","","US DD1873","","","2026-04-02","","","","","","","","",""
"1357","","US DD1874","","","2026-04-01","","","","","","","","",""
"1357","","US DD1874","","","2026-04-02","","","","","","","","",""
"1358","","US DD1875","","","2026-04-01","","","","","","","","",""
"1358","","US DD1875","","","2026-04-02","","","","","","","","",""
"1359","","US DD1876","","","2026-04-01","","","","","","","","",""
"1359","","US DD1876","","","2026-04-02","","","","","","","","",""
"1360","","US DD1877","","","2026-04-01","","","","","","","","",""
"1360","","US DD1877","","","2026-04-02","","","","","","","","",""
"1361","","US DD1878","","","2026-04-01","","","","","","","","",""
"1361","","US DD1878","","","2026-04-02","","","","","","","","",""
"1362","","US DD1879","","","2026-04-01","","","","","","","","",""
"1362","","US DD1879","","","2026-04-02","","","","","","","","",""
"1363","","US DD1880","","","2026-04-01","","","","","","","","",""
"1363","","US DD1880","","","2026-04-02","","","","","","","","",""
"1364","","US DD1882","","","2026-04-01","","","","","","","","",""
"1364","","US DD1882","","","2026-04-02","","","","","","","","",""
"1365","","US DD1883","","","2026-04-01","","","","","","","","",""
"1365","","US DD1883","","","2026-04-02","","","","","","","","",""
"1366","","US 1884","","","2026-04-01","","","","","","","","",""
"1366","","US 1884","","","2026-04-02","","","","","","","","",""
"1367","","US 1885","","","2026-04-01","","","","","","","","",""
"1367","","US 1885","","","2026-04-02","","","","","","","","",""
"1368","","US DD1886","","","2026-04-01","","","","","","","","",""
"1368","","US DD1886","","","2026-04-02","","","","","","","","",""
"1369","","US DD1887","","","2026-04-01","","","","","","","","",""
"1369","","US DD1887","","","2026-04-02","","","","","","","","",""
