"Animal Number","Animal Tag Id","Animal Life No. ","Lactation Days","Day Production","Date","Rumination Minutes","Intake Total","Rest Feed","Failures","Milkings","Fat/Protein Ratio","SCC Indication","Refusals","Day production Dev."
"1365","","US DD1883","","","2026-04-05","","","","","","","","",""
"1365","","US DD1883","","","2026-04-06","","","","","","","","",""
"1366","","US 1884","","","2026-04-05","","","","","","","","",""
"1366","","US 1884","","","2026-04-06","","","","","","","","",""
"1367","","US 1885","","","2026-04-05","","","","","","","","",""
"1367","","US 1885","","","2026-04-06","","","","","","","","",""
"1368","","US DD1886","","","2026-04-05","","","","","","","","",""
"1368","","US DD1886","","","2026-04-06","","","","","","","","",""
"1369","","US DD1887","","","2026-04-05","","","","","","","","",""
"1369","","US DD1887","","","2026-04-06","","","","","","","","",""
"1370","","US DD1888","","","2026-04-05","","","","","","","","",""
"1370","","US DD1888","","","2026-04-06","","","","","","","","",""
"1371","","US DD1889","","","2026-04-05","","","","","","","","",""
"1371","","US DD1889","","","2026-04-06","","","","","","","","",""
"1373","","US DD1891","","","2026-04-05","","","","","","","","",""
"1373","","US DD1891","","","2026-04-06","","","","","","","","",""
"1374","","US DD1892","","","2026-04-05","","","","","","","","",""
"1374","","US DD1892","","","2026-04-06","","","","","","","","",""
"1375","","US 1893","","","2026-04-05","","","","","","","","",""
"1375","","US 1893","","","2026-04-06","","","","","","","","",""
"1376","","US DD1894","","","2026-04-05","","","","","","","","",""
"1376","","US DD1894","","","2026-04-06","","","","","","","","",""
"1378","","US DD1896","","","2026-04-05","","","","","","","","",""
"1378","","US DD1896","","","2026-04-06","","","","","","","","",""
"1379","","US DD1897","","","2026-04-05","","","","","","","","",""
"1379","","US DD1897","","","2026-04-06","","","","","","","","",""
"1380","","US DD1898","","","2026-04-05","","","","","","","","",""
"1380","","US DD1898","","","2026-04-06","","","","","","","","",""
"1381","","US DD1899","","","2026-04-05","","","","","","","","",""
"1381","","US DD1899","","","2026-04-06","","","","","","","","",""
"20042","","","","","2026-04-05","","","","","","","","",""
"20042","","","","","2026-04-06","","","","","","","","",""
"1382","","US DD1900","","","2026-04-05","","","","","","","","",""
"1382","","US DD1900","","","2026-04-06","","","","","","","","",""
"1383","","US DD1901","","","2026-04-05","","","","","","","","",""
"1383","","US DD1901","","","2026-04-06","","","","","","","","",""
"1384","","US DD1902","","","2026-04-05","","","","","","","","",""
"1384","","US DD1902","","","2026-04-06","","","","","","","","",""
"1385","","US DD1903","","","2026-04-05","","","","","","","","",""
"1385","","US DD1903","","","2026-04-06","","","","","","","","",""
"1386","","US DD1904","","","2026-04-05","","","","","","","","",""
"1386","","US DD1904","","","2026-04-06","","","","","","","","",""
"1387","","US DD1905","","","2026-04-05","","","","","","","","",""
"1387","","US DD1905","","","2026-04-06","","","","","","","","",""
"1388","","US DD1906","","","2026-04-05","","","","","","","","",""
"1388","","US DD1906","","","2026-04-06","","","","","","","","",""
"1389","","US DD907","","","2026-04-05","","","","","","","","",""
"1389","","US DD907","","","2026-04-06","","","","","","","","",""
"1390","","US DD1908","","","2026-04-05","","","","","","","","",""
"1390","","US DD1908","","","2026-04-06","","","","","","","","",""
"1391","","US DD1909","","","2026-04-05","","","","","","","","",""
"1391","","US DD1909","","","2026-04-06","","","","","","","","",""
"1392","","US DD1910","","","2026-04-05","","","","","","","","",""
"1392","","US DD1910","","","2026-04-06","","","","","","","","",""
"1393","","US DD1911","","","2026-04-05","","","","","","","","",""
"1393","","US DD1911","","","2026-04-06","","","","","","","","",""
"1394","","US DD1912","","","2026-04-05","","","","","","","","",""
"1394","","US DD1912","","","2026-04-06","","","","","","","","",""
"1395","","US DD1913","","","2026-04-05","","","","","","","","",""
"1395","","US DD1913","","","2026-04-06","","","","","","","","",""
"1396","","US 1914","","","2026-04-05","","","","","","","","",""
"1396","","US 1914","","","2026-04-06","","","","","","","","",""
"1397","","US DD1915","","","2026-04-05","","","","","","","","",""
"1397","","US DD1915","","","2026-04-06","","","","","","","","",""
"1398","","US 1916","","","2026-04-05","","","","","","","","",""
"1398","","US 1916","","","2026-04-06","","","","","","","","",""
"1399","","US DD1917","","","2026-04-05","","","","","","","","",""
"1399","","US DD1917","","","2026-04-06","","","","","","","","",""
"1400","","US DD1918","","","2026-04-05","","","","","","","","",""
"1400","","US DD1918","","","2026-04-06","","","","","","","","",""
"1401","","US DD1919","","","2026-04-05","","","","","","","","",""
"1401","","US DD1919","","","2026-04-06","","","","","","","","",""
"1402","","US DD1920","","","2026-04-05","","","","","","","","",""
"1402","","US DD1920","","","2026-04-06","","","","","","","","",""
"1403","","US DD1921","","","2026-04-05","","","","","","","","",""
"1403","","US DD1921","","","2026-04-06","","","","","","","","",""
"1404","","US DD1922","","","2026-04-05","","","","","","","","",""
"1404","","US DD1922","","","2026-04-06","","","","","","","","",""
"1407","","US DD1925","","","2026-04-05","","","","","","","","",""
"1407","","US DD1925","","","2026-04-06","","","","","","","","",""
"1408","","US DD1926","","","2026-04-05","","","","","","","","",""
"1408","","US DD1926","","","2026-04-06","","","","","","","","",""
"1410","","US DD1928","","","2026-04-05","","","","","","","","",""
"1410","","US DD1928","","","2026-04-06","","","","","","","","",""
"1411","","US DD1929","","","2026-04-05","","","","","","","","",""
"1411","","US DD1929","","","2026-04-06","","","","","","","","",""
"1412","","US DD1930","","","2026-04-05","","","","","","","","",""
"1412","","US DD1930","","","2026-04-06","","","","","","","","",""
"1413","","US DD193114","","","2026-04-05","","","","","","","","",""
"1413","","US DD193114","","","2026-04-06","","","","","","","","",""
"1414","","US DD1932","","","2026-04-05","","","","","","","","",""
"1414","","US DD1932","","","2026-04-06","","","","","","","","",""
"1415","","US DD1933","","","2026-04-05","","","","","","","","",""
"1415","","US DD1933","","","2026-04-06","","","","","","","","",""
"1416","","DD1934","","","2026-04-05","","","","","","","","",""
"1416","","DD1934","","","2026-04-06","","","","","","","","",""
"1417","","US DD1935","","","2026-04-05","","","","","","","","",""
"1417","","US DD1935","","","2026-04-06","","","","","","","","",""
"1418","","US DD1936","","","2026-04-05","","","","","","","","",""
"1418","","US DD1936","","","2026-04-06","","","","","","","","",""
"1419","","US DD1937","","","2026-04-05","","","","","","","","",""
"1419","","US DD1937","","","2026-04-06","","","","","","","","",""
"1420","","US DD1938","","","2026-04-05","","","","","","","","",""
"1420","","US DD1938","","","2026-04-06","","","","","","","","",""
"1421","","US 1939","","","2026-04-05","","","","","","","","",""
"1421","","US 1939","","","2026-04-06","","","","","","","","",""
"1422","","US 1940","","","2026-04-05","","","","","","","","",""
"1422","","US 1940","","","2026-04-06","","","","","","","","",""
"1423","","US 1941","","","2026-04-05","","","","","","","","",""
"1423","","US 1941","","","2026-04-06","","","","","","","","",""
"1424","","US DD1942","","","2026-04-05","","","","","","","","",""
"1424","","US DD1942","","","2026-04-06","","","","","","","","",""
"1425","","US 1943","","","2026-04-05","","","","","","","","",""
"1425","","US 1943","","","2026-04-06","","","","","","","","",""
"1426","","US DD 1944","","","2026-04-05","","","","","","","","",""
"1426","","US DD 1944","","","2026-04-06","","","","","","","","",""
"20047","","","","","2026-04-05","","","","","","","","",""
"20047","","","","","2026-04-06","","","","","","","","",""
"1427","","US 1945","","","2026-04-05","","","","","","","","",""
"1427","","US 1945","","","2026-04-06","","","","","","","","",""
"1428","","DD1946","","","2026-04-05","","","","","","","","",""
"1428","","DD1946","","","2026-04-06","","","","","","","","",""
"1429","","DD1947","","","2026-04-05","","","","","","","","",""
"1429","","DD1947","","","2026-04-06","","","","","","","","",""
"1430","","US DD1948","","","2026-04-05","","","","","","","","",""
"1430","","US DD1948","","","2026-04-06","","","","","","","","",""
"1431","","US DD1949","","","2026-04-05","","","","","","","","",""
"1431","","US DD1949","","","2026-04-06","","","","","","","","",""
"1432","","US 1950","","","2026-04-05","","","","","","","","",""
"1432","","US 1950","","","2026-04-06","","","","","","","","",""
"1433","","US DD1951","","","2026-04-05","","","","","","","","",""
"1433","","US DD1951","","","2026-04-06","","","","","","","","",""
"1434","","US DD1952","","","2026-04-05","","","","","","","","",""
"1434","","US DD1952","","","2026-04-06","","","","","","","","",""
"1435","","US DD1953","","","2026-04-05","","","","","","","","",""
"1435","","US DD1953","","","2026-04-06","","","","","","","","",""
"1436","","DD1954 ","","","2026-04-05","","","","","","","","",""
"1436","","DD1954 ","","","2026-04-06","","","","","","","","",""
"1437","","DD1793","","","2026-04-05","","","","","","","","",""
"1437","","DD1793","","","2026-04-06","","","","","","","","",""
"1439","","US DD1957","","","2026-04-05","","","","","","","","",""
"1439","","US DD1957","","","2026-04-06","","","","","","","","",""
"1438","","US DD1956","","","2026-04-05","","","","","","","","",""
"1438","","US DD1956","","","2026-04-06","","","","","","","","",""
"1441","","DD1959","","","2026-04-05","","","","","","","","",""
"1441","","DD1959","","","2026-04-06","","","","","","","","",""
"1442","","US DD1960","","","2026-04-05","","","","","","","","",""
"1442","","US DD1960","","","2026-04-06","","","","","","","","",""
"1443","","US DD1961","","","2026-04-05","","","","","","","","",""
"1443","","US DD1961","","","2026-04-06","","","","","","","","",""
"1444","","US DD1962","","","2026-04-05","","","","","","","","",""
"1444","","US DD1962","","","2026-04-06","","","","","","","","",""
"81","3087668","US DD1574","250","60.0","2026-04-05","478","13.40","0.22","0","3","1.35","","11","-10.36"
"81","3087668","US DD1574","251","57.5","2026-04-06","428","13.26","0.21","0","3","1.40","","4","-11.90"
"0","","","","","2026-04-05","","","","","","","","",""
"0","","","","","2026-04-06","","","","","","","","",""
"1445","","USDD1964","","","2026-04-05","","","","","","","","",""
"1445","","USDD1964","","","2026-04-06","","","","","","","","",""
"1446","","USDD1965","","","2026-04-05","","","","","","","","",""
"1446","","USDD1965","","","2026-04-06","","","","","","","","",""
"1447","","US DD1966","","","2026-04-05","","","","","","","","",""
"1447","","US DD1966","","","2026-04-06","","","","","","","","",""
"1449","","USDD1968","","","2026-04-05","","","","","","","","",""
"1449","","USDD1968","","","2026-04-06","","","","","","","","",""
"1450","","US DD1969","","","2026-04-05","","","","","","","","",""
"1450","","US DD1969","","","2026-04-06","","","","","","","","",""
"1451","","US DD1970","","","2026-04-05","","","","","","","","",""
"1451","","US DD1970","","","2026-04-06","","","","","","","","",""
"1452","","US DD1971","","","2026-04-05","","","","","","","","",""
"1452","","US DD1971","","","2026-04-06","","","","","","","","",""
"1453","","US DD1972","","","2026-04-05","","","","","","","","",""
"1453","","US DD1972","","","2026-04-06","","","","","","","","",""
"1454","","US DD1973","","","2026-04-05","","","","","","","","",""
"1454","","US DD1973","","","2026-04-06","","","","","","","","",""
"1456","","US DD1975","","","2026-04-05","","","","","","","","",""
"1456","","US DD1975","","","2026-04-06","","","","","","","","",""
"1457","","US DD1976","","","2026-04-05","","","","","","","","",""
"1457","","US DD1976","","","2026-04-06","","","","","","","","",""
"1458","","US DD1977","","","2026-04-05","","","","","","","","",""
"1458","","US DD1977","","","2026-04-06","","","","","","","","",""
"1459","","US 1978","","","2026-04-05","","","","","","","","",""
"1459","","US 1978","","","2026-04-06","","","","","","","","",""
"75","3088111","US DD1583","219","45.2","2026-04-05","655","14.53","1.15","0","3","1.16","","0","-12.57"
"75","3088111","US DD1583","220","45.6","2026-04-06","518","6.00","3.78","0","1","1.14","","0","-10.36"
"1460","","US DD1979","","","2026-04-05","","","","","","","","",""
"1460","","US DD1979","","","2026-04-06","","","","","","","","",""
"1461","","US DD1980","","","2026-04-05","","","","","","","","",""
"1461","","US DD1980","","","2026-04-06","","","","","","","","",""
"1462","","USDD1981","","","2026-04-05","","","","","","","","",""
"1462","","USDD1981","","","2026-04-06","","","","","","","","",""
"1463","","US DD1982","","","2026-04-05","","","","","","","","",""
"1463","","US DD1982","","","2026-04-06","","","","","","","","",""
"1464","","US DD1983","","","2026-04-05","","","","","","","","",""
"1464","","US DD1983","","","2026-04-06","","","","","","","","",""
"1465","","US DD1984","","","2026-04-05","","","","","","","","",""
"1465","","US DD1984","","","2026-04-06","","","","","","","","",""
"1466","","US DD1985","","","2026-04-05","","","","","","","","",""
"1466","","US DD1985","","","2026-04-06","","","","","","","","",""
"1467","","US 1986","","","2026-04-05","","","","","","","","",""
"1467","","US 1986","","","2026-04-06","","","","","","","","",""
"1468","","US 1987","","","2026-04-05","","","","","","","","",""
"1468","","US 1987","","","2026-04-06","","","","","","","","",""
"1469","","US DD1988","","","2026-04-05","","","","","","","","",""
"1469","","US DD1988","","","2026-04-06","","","","","","","","",""
"1470","","US DD1989","","","2026-04-05","","","","","","","","",""
"1470","","US DD1989","","","2026-04-06","","","","","","","","",""
"20049","","","","","2026-04-05","","","","","","","","",""
"20049","","","","","2026-04-06","","","","","","","","",""
"0","","","","","2026-04-05","","","","","","","","",""
"0","","","","","2026-04-06","","","","","","","","",""
"1471","","US DD1990","","","2026-04-05","","","","","","","","",""
"1471","","US DD1990","","","2026-04-06","","","","","","","","",""
"1472","","US DD1991","","","2026-04-05","","","","","","","","",""
"1472","","US DD1991","","","2026-04-06","","","","","","","","",""
"0","","","","","2026-04-05","","","","","","","","",""
"0","","","","","2026-04-06","","","","","","","","",""
"0","","","","","2026-04-05","","","","","","","","",""
"0","","","","","2026-04-06","","","","","","","","",""
"0","","","","","2026-04-05","","","","","","","","",""
"0","","","","","2026-04-06","","","","","","","","",""
"1473","","DD 1992","","","2026-04-05","","","","","","","","",""
"1473","","DD 1992","","","2026-04-06","","","","","","","","",""
"1474","","US DD1993","","","2026-04-05","","","","","","","","",""
"1474","","US DD1993","","","2026-04-06","","","","","","","","",""
"1476","","US DD1995","","","2026-04-05","","","","","","","","",""
"1476","","US DD1995","","","2026-04-06","","","","","","","","",""
"1475","","US 1994","","","2026-04-05","","","","","","","","",""
"1475","","US 1994","","","2026-04-06","","","","","","","","",""
"1477","","US DD1996","","","2026-04-05","","","","","","","","",""
"1477","","US DD1996","","","2026-04-06","","","","","","","","",""
"1478","","US DD1997","","","2026-04-05","","","","","","","","",""
"1478","","US DD1997","","","2026-04-06","","","","","","","","",""
"1479","","US DD1998","","","2026-04-05","","","","","","","","",""
"1479","","US DD1998","","","2026-04-06","","","","","","","","",""
"1480","","US DD1999","","","2026-04-05","","","","","","","","",""
"1480","","US DD1999","","","2026-04-06","","","","","","","","",""
"1481","","US DD2000","","","2026-04-05","","","","","","","","",""
"1481","","US DD2000","","","2026-04-06","","","","","","","","",""
"1482","","US DD2001","","","2026-04-05","","","","","","","","",""
"1482","","US DD2001","","","2026-04-06","","","","","","","","",""
"1485","","US DD2004","","","2026-04-05","","","","","","","","",""
"1485","","US DD2004","","","2026-04-06","","","","","","","","",""
"1486","","US D2005","","","2026-04-05","","","","","","","","",""
"1486","","US D2005","","","2026-04-06","","","","","","","","",""
"0","","","","","2026-04-05","","","","","","","","",""
"0","","","","","2026-04-06","","","","","","","","",""
"1487","","US DD2006","","","2026-04-05","","","","","","","","",""
"1487","","US DD2006","","","2026-04-06","","","","","","","","",""
"1488","","US DD2007","","","2026-04-05","","","","","","","","",""
"1488","","US DD2007","","","2026-04-06","","","","","","","","",""
"1489","","US DD2008","","","2026-04-05","","","","","","","","",""
"1489","","US DD2008","","","2026-04-06","","","","","","","","",""
"1490","","US DD2009","","","2026-04-05","","","","","","","","",""
"1490","","US DD2009","","","2026-04-06","","","","","","","","",""
"1491","","DD2010","","","2026-04-05","","","","","","","","",""
"1491","","DD2010","","","2026-04-06","","","","","","","","",""
"0","","","","","2026-04-05","","","","","","","","",""
"0","","","","","2026-04-06","","","","","","","","",""
"1492","","US DD2011","","","2026-04-05","","","","","","","","",""
"1492","","US DD2011","","","2026-04-06","","","","","","","","",""
"191","3183576","US DD1578","27","40.1","2026-04-05","421","14.94","0.67","0","3","1.19","891","1","7.05"
"191","3183576","US DD1578","28","43.4","2026-04-06","410","9.23","0.11","0","2","1.21","297","1","9.48"
"0","","","","","2026-04-05","","","","","","","","",""
"0","","","","","2026-04-06","","","","","","","","",""
"1493","","US DD2012","","","2026-04-05","","","","","","","","",""
"1493","","US DD2012","","","2026-04-06","","","","","","","","",""
"1494","","US DD2013","","","2026-04-05","","","","","","","","",""
"1494","","US DD2013","","","2026-04-06","","","","","","","","",""
"0","","","","","2026-04-05","","","","","","","","",""
"0","","","","","2026-04-06","","","","","","","","",""
"0","","","","","2026-04-05","","","","","","","","",""
"0","","","","","2026-04-06","","","","","","","","",""
"1207","","US DD1576","","","2026-04-05","","","","","","","","",""
"1207","","US DD1576","","","2026-04-06","","","","","","","","",""
"1213","","US DD1582","","","2026-04-05","","","","","","","","",""
"1213","","US DD1582","","","2026-04-06","","","","","","","","",""
"0","","","","","2026-04-05","","","","","","","","",""
"0","","","","","2026-04-06","","","","","","","","",""
"1497","","US 2015","","","2026-04-05","","","","","","","","",""
"1497","","US 2015","","","2026-04-06","","","","","","","","",""
"1498","","US DD2017","","","2026-04-05","","","","","","","","",""
"1498","","US DD2017","","","2026-04-06","","","","","","","","",""
"1499","","US DD2018","","","2026-04-05","","","","","","","","",""
"1499","","US DD2018","","","2026-04-06","","","","","","","","",""
"1500","","US DD2019","","","2026-04-05","","","","","","","","",""
"1500","","US DD2019","","","2026-04-06","","","","","","","","",""
"1501","","US DD2020","","","2026-04-05","","","","","","","","",""
"1501","","US DD2020","","","2026-04-06","","","","","","","","",""
"1502","","US DD2021","","","2026-04-05","","","","","","","","",""
"1502","","US DD2021","","","2026-04-06","","","","","","","","",""
"1503","","US DD2022","","","2026-04-05","","","","","","","","",""
"1503","","US DD2022","","","2026-04-06","","","","","","","","",""
"0","","","","","2026-04-05","","","","","","","","",""
"0","","","","","2026-04-06","","","","","","","","",""
