"Animal Number","Animal Tag Id","Animal Life No. ","Lactation Days","Day Production","Date","Rumination Minutes","Intake Total","Rest Feed","Failures","Milkings","Fat/Protein Ratio","SCC Indication","Refusals","Day production Dev."
"1365","","US DD1883","","","2026-04-09","","","","","","","","",""
"1365","","US DD1883","","","2026-04-10","","","","","","","","",""
"1366","","US 1884","","","2026-04-09","","","","","","","","",""
"1366","","US 1884","","","2026-04-10","","","","","","","","",""
"1367","","US 1885","","","2026-04-09","","","","","","","","",""
"1367","","US 1885","","","2026-04-10","","","","","","","","",""
"1368","","US DD1886","","","2026-04-09","","","","","","","","",""
"1368","","US DD1886","","","2026-04-10","","","","","","","","",""
"1369","","US DD1887","","","2026-04-09","","","","","","","","",""
"1369","","US DD1887","","","2026-04-10","","","","","","","","",""
"1370","","US DD1888","","","2026-04-09","","","","","","","","",""
"1370","","US DD1888","","","2026-04-10","","","","","","","","",""
"1371","","US DD1889","","","2026-04-09","","","","","","","","",""
"1371","","US DD1889","","","2026-04-10","","","","","","","","",""
"1373","","US DD1891","","","2026-04-09","","","","","","","","",""
"1373","","US DD1891","","","2026-04-10","","","","","","","","",""
"1374","","US DD1892","","","2026-04-09","","","","","","","","",""
"1374","","US DD1892","","","2026-04-10","","","","","","","","",""
"1375","","US 1893","","","2026-04-09","","","","","","","","",""
"1375","","US 1893","","","2026-04-10","","","","","","","","",""
"1376","","US DD1894","","","2026-04-09","","","","","","","","",""
"1376","","US DD1894","","","2026-04-10","","","","","","","","",""
"1378","","US DD1896","","","2026-04-09","","","","","","","","",""
"1378","","US DD1896","","","2026-04-10","","","","","","","","",""
"1379","","US DD1897","","","2026-04-09","","","","","","","","",""
"1379","","US DD1897","","","2026-04-10","","","","","","","","",""
"1380","","US DD1898","","","2026-04-09","","","","","","","","",""
"1380","","US DD1898","","","2026-04-10","","","","","","","","",""
"1381","","US DD1899","","","2026-04-09","","","","","","","","",""
"1381","","US DD1899","","","2026-04-10","","","","","","","","",""
"20042","","","","","2026-04-09","","","","","","","","",""
"20042","","","","","2026-04-10","","","","","","","","",""
"1382","","US DD1900","","","2026-04-09","","","","","","","","",""
"1382","","US DD1900","","","2026-04-10","","","","","","","","",""
"1383","","US DD1901","","","2026-04-09","","","","","","","","",""
"1383","","US DD1901","","","2026-04-10","","","","","","","","",""
"1384","","US DD1902","","","2026-04-09","","","","","","","","",""
"1384","","US DD1902","","","2026-04-10","","","","","","","","",""
"1385","","US DD1903","","","2026-04-09","","","","","","","","",""
"1385","","US DD1903","","","2026-04-10","","","","","","","","",""
"1386","","US DD1904","","","2026-04-09","","","","","","","","",""
"1386","","US DD1904","","","2026-04-10","","","","","","","","",""
"1387","","US DD1905","","","2026-04-09","","","","","","","","",""
"1387","","US DD1905","","","2026-04-10","","","","","","","","",""
"1388","","US DD1906","","","2026-04-09","","","","","","","","",""
"1388","","US DD1906","","","2026-04-10","","","","","","","","",""
"1389","","US DD907","","","2026-04-09","","","","","","","","",""
"1389","","US DD907","","","2026-04-10","","","","","","","","",""
"1390","","US DD1908","","","2026-04-09","","","","","","","","",""
"1390","","US DD1908","","","2026-04-10","","","","","","","","",""
"1391","","US DD1909","","","2026-04-09","","","","","","","","",""
"1391","","US DD1909","","","2026-04-10","","","","","","","","",""
"1392","","US DD1910","","","2026-04-09","","","","","","","","",""
"1392","","US DD1910","","","2026-04-10","","","","","","","","",""
"1393","","US DD1911","","","2026-04-09","","","","","","","","",""
"1393","","US DD1911","","","2026-04-10","","","","","","","","",""
"1394","","US DD1912","","","2026-04-09","","","","","","","","",""
"1394","","US DD1912","","","2026-04-10","","","","","","","","",""
"1395","","US DD1913","","","2026-04-09","","","","","","","","",""
"1395","","US DD1913","","","2026-04-10","","","","","","","","",""
"1396","","US 1914","","","2026-04-09","","","","","","","","",""
"1396","","US 1914","","","2026-04-10","","","","","","","","",""
"1397","","US DD1915","","","2026-04-09","","","","","","","","",""
"1397","","US DD1915","","","2026-04-10","","","","","","","","",""
"1398","","US 1916","","","2026-04-09","","","","","","","","",""
"1398","","US 1916","","","2026-04-10","","","","","","","","",""
"1399","","US DD1917","","","2026-04-09","","","","","","","","",""
"1399","","US DD1917","","","2026-04-10","","","","","","","","",""
"1400","","US DD1918","","","2026-04-09","","","","","","","","",""
"1400","","US DD1918","","","2026-04-10","","","","","","","","",""
"1401","","US DD1919","","","2026-04-09","","","","","","","","",""
"1401","","US DD1919","","","2026-04-10","","","","","","","","",""
"1402","","US DD1920","","","2026-04-09","","","","","","","","",""
"1402","","US DD1920","","","2026-04-10","","","","","","","","",""
"1403","","US DD1921","","","2026-04-09","","","","","","","","",""
"1403","","US DD1921","","","2026-04-10","","","","","","","","",""
"1404","","US DD1922","","","2026-04-09","","","","","","","","",""
"1404","","US DD1922","","","2026-04-10","","","","","","","","",""
"1407","","US DD1925","","","2026-04-09","","","","","","","","",""
"1407","","US DD1925","","","2026-04-10","","","","","","","","",""
"1408","","US DD1926","","","2026-04-09","","","","","","","","",""
"1408","","US DD1926","","","2026-04-10","","","","","","","","",""
"1410","","US DD1928","","","2026-04-09","","","","","","","","",""
"1410","","US DD1928","","","2026-04-10","","","","","","","","",""
"1411","","US DD1929","","","2026-04-09","","","","","","","","",""
"1411","","US DD1929","","","2026-04-10","","","","","","","","",""
"1412","","US DD1930","","","2026-04-09","","","","","","","","",""
"1412","","US DD1930","","","2026-04-10","","","","","","","","",""
"1413","","US DD193114","","","2026-04-09","","","","","","","","",""
"1413","","US DD193114","","","2026-04-10","","","","","","","","",""
"1414","","US DD1932","","","2026-04-09","","","","","","","","",""
"1414","","US DD1932","","","2026-04-10","","","","","","","","",""
"1415","","US DD1933","","","2026-04-09","","","","","","","","",""
"1415","","US DD1933","","","2026-04-10","","","","","","","","",""
"1416","","DD1934","","","2026-04-09","","","","","","","","",""
"1416","","DD1934","","","2026-04-10","","","","","","","","",""
"1417","","US DD1935","","","2026-04-09","","","","","","","","",""
"1417","","US DD1935","","","2026-04-10","","","","","","","","",""
"1418","","US DD1936","","","2026-04-09","","","","","","","","",""
"1418","","US DD1936","","","2026-04-10","","","","","","","","",""
"1419","","US DD1937","","","2026-04-09","","","","","","","","",""
"1419","","US DD1937","","","2026-04-10","","","","","","","","",""
"1420","","US DD1938","","","2026-04-09","","","","","","","","",""
"1420","","US DD1938","","","2026-04-10","","","","","","","","",""
"1421","","US 1939","","","2026-04-09","","","","","","","","",""
"1421","","US 1939","","","2026-04-10","","","","","","","","",""
"1422","","US 1940","","","2026-04-09","","","","","","","","",""
"1422","","US 1940","","","2026-04-10","","","","","","","","",""
"1423","","US 1941","","","2026-04-09","","","","","","","","",""
"1423","","US 1941","","","2026-04-10","","","","","","","","",""
"1424","","US DD1942","","","2026-04-09","","","","","","","","",""
"1424","","US DD1942","","","2026-04-10","","","","","","","","",""
"1425","","US 1943","","","2026-04-09","","","","","","","","",""
"1425","","US 1943","","","2026-04-10","","","","","","","","",""
"1426","","US DD 1944","","","2026-04-09","","","","","","","","",""
"1426","","US DD 1944","","","2026-04-10","","","","","","","","",""
"20047","","","","","2026-04-09","","","","","","","","",""
"20047","","","","","2026-04-10","","","","","","","","",""
"1427","","US 1945","","","2026-04-09","","","","","","","","",""
"1427","","US 1945","","","2026-04-10","","","","","","","","",""
"1428","","DD1946","","","2026-04-09","","","","","","","","",""
"1428","","DD1946","","","2026-04-10","","","","","","","","",""
"1429","","DD1947","","","2026-04-09","","","","","","","","",""
"1429","","DD1947","","","2026-04-10","","","","","","","","",""
"1430","","US DD1948","","","2026-04-09","","","","","","","","",""
"1430","","US DD1948","","","2026-04-10","","","","","","","","",""
"1431","","US DD1949","","","2026-04-09","","","","","","","","",""
"1431","","US DD1949","","","2026-04-10","","","","","","","","",""
"1432","","US 1950","","","2026-04-09","","","","","","","","",""
"1432","","US 1950","","","2026-04-10","","","","","","","","",""
"1433","","US DD1951","","","2026-04-09","","","","","","","","",""
"1433","","US DD1951","","","2026-04-10","","","","","","","","",""
"1434","","US DD1952","","","2026-04-09","","","","","","","","",""
"1434","","US DD1952","","","2026-04-10","","","","","","","","",""
"1435","","US DD1953","","","2026-04-09","","","","","","","","",""
"1435","","US DD1953","","","2026-04-10","","","","","","","","",""
"1436","","DD1954 ","","","2026-04-09","","","","","","","","",""
"1436","","DD1954 ","","","2026-04-10","","","","","","","","",""
"1437","","DD1793","","","2026-04-09","","","","","","","","",""
"1437","","DD1793","","","2026-04-10","","","","","","","","",""
"1439","","US DD1957","","","2026-04-09","","","","","","","","",""
"1439","","US DD1957","","","2026-04-10","","","","","","","","",""
"1438","","US DD1956","","","2026-04-09","","","","","","","","",""
"1438","","US DD1956","","","2026-04-10","","","","","","","","",""
"1441","","DD1959","","","2026-04-09","","","","","","","","",""
"1441","","DD1959","","","2026-04-10","","","","","","","","",""
"1442","","US DD1960","","","2026-04-09","","","","","","","","",""
"1442","","US DD1960","","","2026-04-10","","","","","","","","",""
"1443","","US DD1961","","","2026-04-09","","","","","","","","",""
"1443","","US DD1961","","","2026-04-10","","","","","","","","",""
"1444","","US DD1962","","","2026-04-09","","","","","","","","",""
"1444","","US DD1962","","","2026-04-10","","","","","","","","",""
"81","3087668","US DD1574","254","59.3","2026-04-09","378","12.77","0.18","0","3","1.31","","12","-7.28"
"81","3087668","US DD1574","255","55.1","2026-04-10","336","12.49","0.17","0","3","1.33","","14","-10.36"
"0","","","","","2026-04-09","","","","","","","","",""
"0","","","","","2026-04-10","","","","","","","","",""
"1445","","USDD1964","","","2026-04-09","","","","","","","","",""
"1445","","USDD1964","","","2026-04-10","","","","","","","","",""
"1446","","USDD1965","","","2026-04-09","","","","","","","","",""
"1446","","USDD1965","","","2026-04-10","","","","","","","","",""
"1447","","US DD1966","","","2026-04-09","","","","","","","","",""
"1447","","US DD1966","","","2026-04-10","","","","","","","","",""
"1449","","USDD1968","","","2026-04-09","","","","","","","","",""
"1449","","USDD1968","","","2026-04-10","","","","","","","","",""
"1450","","US DD1969","","","2026-04-09","","","","","","","","",""
"1450","","US DD1969","","","2026-04-10","","","","","","","","",""
"1451","","US DD1970","","","2026-04-09","","","","","","","","",""
"1451","","US DD1970","","","2026-04-10","","","","","","","","",""
"1452","","US DD1971","","","2026-04-09","","","","","","","","",""
"1452","","US DD1971","","","2026-04-10","","","","","","","","",""
"1453","","US DD1972","","","2026-04-09","","","","","","","","",""
"1453","","US DD1972","","","2026-04-10","","","","","","","","",""
"1454","","US DD1973","","","2026-04-09","","","","","","","","",""
"1454","","US DD1973","","","2026-04-10","","","","","","","","",""
"1456","","US DD1975","","","2026-04-09","","","","","","","","",""
"1456","","US DD1975","","","2026-04-10","","","","","","","","",""
"1457","","US DD1976","","","2026-04-09","","","","","","","","",""
"1457","","US DD1976","","","2026-04-10","","","","","","","","",""
"1458","","US DD1977","","","2026-04-09","","","","","","","","",""
"1458","","US DD1977","","","2026-04-10","","","","","","","","",""
"1459","","US 1978","","","2026-04-09","","","","","","","","",""
"1459","","US 1978","","","2026-04-10","","","","","","","","",""
"75","3088111","US DD1583","223","19.0","2026-04-09","109","7.48","3.33","0","2","1.34","","1","-27.78"
"75","3088111","US DD1583","224","19.6","2026-04-10","373","13.12","3.52","0","3","1.59","","9","-23.81"
"1460","","US DD1979","","","2026-04-09","","","","","","","","",""
"1460","","US DD1979","","","2026-04-10","","","","","","","","",""
"1461","","US DD1980","","","2026-04-09","","","","","","","","",""
"1461","","US DD1980","","","2026-04-10","","","","","","","","",""
"1462","","USDD1981","","","2026-04-09","","","","","","","","",""
"1462","","USDD1981","","","2026-04-10","","","","","","","","",""
"1463","","US DD1982","","","2026-04-09","","","","","","","","",""
"1463","","US DD1982","","","2026-04-10","","","","","","","","",""
"1464","","US DD1983","","","2026-04-09","","","","","","","","",""
"1464","","US DD1983","","","2026-04-10","","","","","","","","",""
"1465","","US DD1984","","","2026-04-09","","","","","","","","",""
"1465","","US DD1984","","","2026-04-10","","","","","","","","",""
"1466","","US DD1985","","","2026-04-09","","","","","","","","",""
"1466","","US DD1985","","","2026-04-10","","","","","","","","",""
"1467","","US 1986","","","2026-04-09","","","","","","","","",""
"1467","","US 1986","","","2026-04-10","","","","","","","","",""
"1468","","US 1987","","","2026-04-09","","","","","","","","",""
"1468","","US 1987","","","2026-04-10","","","","","","","","",""
"1469","","US DD1988","","","2026-04-09","","","","","","","","",""
"1469","","US DD1988","","","2026-04-10","","","","","","","","",""
"1470","","US DD1989","","","2026-04-09","","","","","","","","",""
"1470","","US DD1989","","","2026-04-10","","","","","","","","",""
"20049","","","","","2026-04-09","","","","","","","","",""
"20049","","","","","2026-04-10","","","","","","","","",""
"0","","","","","2026-04-09","","","","","","","","",""
"0","","","","","2026-04-10","","","","","","","","",""
"1471","","US DD1990","","","2026-04-09","","","","","","","","",""
"1471","","US DD1990","","","2026-04-10","","","","","","","","",""
"1472","","US DD1991","","","2026-04-09","","","","","","","","",""
"1472","","US DD1991","","","2026-04-10","","","","","","","","",""
"0","","","","","2026-04-09","","","","","","","","",""
"0","","","","","2026-04-10","","","","","","","","",""
"0","","","","","2026-04-09","","","","","","","","",""
"0","","","","","2026-04-10","","","","","","","","",""
"0","","","","","2026-04-09","","","","","","","","",""
"0","","","","","2026-04-10","","","","","","","","",""
"1473","","DD 1992","","","2026-04-09","","","","","","","","",""
"1473","","DD 1992","","","2026-04-10","","","","","","","","",""
"1474","","US DD1993","","","2026-04-09","","","","","","","","",""
"1474","","US DD1993","","","2026-04-10","","","","","","","","",""
"1476","","US DD1995","","","2026-04-09","","","","","","","","",""
"1476","","US DD1995","","","2026-04-10","","","","","","","","",""
"1475","","US 1994","","","2026-04-09","","","","","","","","",""
"1475","","US 1994","","","2026-04-10","","","","","","","","",""
"1477","","US DD1996","","","2026-04-09","","","","","","","","",""
"1477","","US DD1996","","","2026-04-10","","","","","","","","",""
"1478","","US DD1997","","","2026-04-09","","","","","","","","",""
"1478","","US DD1997","","","2026-04-10","","","","","","","","",""
"1479","","US DD1998","","","2026-04-09","","","","","","","","",""
"1479","","US DD1998","","","2026-04-10","","","","","","","","",""
"1480","","US DD1999","","","2026-04-09","","","","","","","","",""
"1480","","US DD1999","","","2026-04-10","","","","","","","","",""
"1481","","US DD2000","","","2026-04-09","","","","","","","","",""
"1481","","US DD2000","","","2026-04-10","","","","","","","","",""
"1482","","US DD2001","","","2026-04-09","","","","","","","","",""
"1482","","US DD2001","","","2026-04-10","","","","","","","","",""
"1485","","US DD2004","","","2026-04-09","","","","","","","","",""
"1485","","US DD2004","","","2026-04-10","","","","","","","","",""
"1486","","US D2005","","","2026-04-09","","","","","","","","",""
"1486","","US D2005","","","2026-04-10","","","","","","","","",""
"0","","","","","2026-04-09","","","","","","","","",""
"0","","","","","2026-04-10","","","","","","","","",""
"1487","","US DD2006","","","2026-04-09","","","","","","","","",""
"1487","","US DD2006","","","2026-04-10","","","","","","","","",""
"1488","","US DD2007","","","2026-04-09","","","","","","","","",""
"1488","","US DD2007","","","2026-04-10","","","","","","","","",""
"1489","","US DD2008","","","2026-04-09","","","","","","","","",""
"1489","","US DD2008","","","2026-04-10","","","","","","","","",""
"1490","","US DD2009","","","2026-04-09","","","","","","","","",""
"1490","","US DD2009","","","2026-04-10","","","","","","","","",""
"1491","","DD2010","","","2026-04-09","","","","","","","","",""
"1491","","DD2010","","","2026-04-10","","","","","","","","",""
"0","","","","","2026-04-09","","","","","","","","",""
"0","","","","","2026-04-10","","","","","","","","",""
"1492","","US DD2011","","","2026-04-09","","","","","","","","",""
"1492","","US DD2011","","","2026-04-10","","","","","","","","",""
"191","3183576","US DD1578","31","47.0","2026-04-09","408","6.25","0.52","0","1","1.13","428","0","4.63"
"191","3183576","US DD1578","32","43.7","2026-04-10","438","12.56","1.86","0","2","1.11","296","0","4.85"
"0","","","","","2026-04-09","","","","","","","","",""
"0","","","","","2026-04-10","","","","","","","","",""
"1493","","US DD2012","","","2026-04-09","","","","","","","","",""
"1493","","US DD2012","","","2026-04-10","","","","","","","","",""
"1494","","US DD2013","","","2026-04-09","","","","","","","","",""
"1494","","US DD2013","","","2026-04-10","","","","","","","","",""
"0","","","","","2026-04-09","","","","","","","","",""
"0","","","","","2026-04-10","","","","","","","","",""
"0","","","","","2026-04-09","","","","","","","","",""
"0","","","","","2026-04-10","","","","","","","","",""
"1207","","US DD1576","","","2026-04-09","","","","","","","","",""
"1207","","US DD1576","","","2026-04-10","","","","","","","","",""
"1213","","US DD1582","","","2026-04-09","","","","","","","","",""
"1213","","US DD1582","","","2026-04-10","","","","","","","","",""
"0","","","","","2026-04-09","","","","","","","","",""
"0","","","","","2026-04-10","","","","","","","","",""
"1497","","US 2015","","","2026-04-09","","","","","","","","",""
"1497","","US 2015","","","2026-04-10","","","","","","","","",""
"1498","","US DD2017","","","2026-04-09","","","","","","","","",""
"1498","","US DD2017","","","2026-04-10","","","","","","","","",""
"1499","","US DD2018","","","2026-04-09","","","","","","","","",""
"1499","","US DD2018","","","2026-04-10","","","","","","","","",""
"1500","","US DD2019","","","2026-04-09","","","","","","","","",""
"1500","","US DD2019","","","2026-04-10","","","","","","","","",""
"1501","","US DD2020","","","2026-04-09","","","","","","","","",""
"1501","","US DD2020","","","2026-04-10","","","","","","","","",""
"1502","","US DD2021","","","2026-04-09","","","","","","","","",""
"1502","","US DD2021","","","2026-04-10","","","","","","","","",""
"1503","","US DD2022","","","2026-04-09","","","","","","","","",""
"1503","","US DD2022","","","2026-04-10","","","","","","","","",""
"0","","","","","2026-04-09","","","","","","","","",""
"0","","","","","2026-04-10","","","","","","","","",""
